# policy_name: Cosmic
# run_path: /home/vrushabh-zinage/cosmic_ms_workspace/dedup/filament
# dt: 0.067
# max_steps: None
policy,category,successes,total,success_rate_pct,ci_95_low_pct,ci_95_high_pct,jerk_joint_mean,jerk_joint_std
Cosmic,Bowl,1,3,33.33,6.76,80.59,76.055757,87.298033
Cosmic,Box,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Bread,0,1,0.0,1.26,84.19,54.327121,0.0
Cosmic,Candle,2,3,66.67,19.41,93.24,35.596828,26.94597
Cosmic,Cellulartelephone,0,3,0.0,0.63,60.24,17.174025,10.006391
Cosmic,Cookingpan,1,2,50.0,9.43,90.57,13.482089,13.481807
Cosmic,Cup,2,2,100.0,29.24,99.16,34.559673,2.576037
Cosmic,Egg,0,3,0.0,0.63,60.24,144.777189,175.241763
Cosmic,Fabric,0,2,0.0,0.84,70.76,14.317707,3.048881
Cosmic,Fruit,0,2,0.0,0.84,70.76,36.939308,0.069571
Cosmic,Irishpotato,1,2,50.0,9.43,90.57,13.177874,13.177593
Cosmic,Knife,1,3,33.33,6.76,80.59,708.444609,981.207194
Cosmic,Objaabstractfigure,1,2,50.0,9.43,90.57,42.66705,1.987408
Cosmic,Objaabstractsculpture,0,1,0.0,1.26,84.19,12.849699,0.0
Cosmic,Objaadjustablewrench,1,3,33.33,6.76,80.59,19.981429,17.487339
Cosmic,Objaaerosolcan,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaalarmclock,0,1,0.0,1.26,84.19,11.503597,0.0
Cosmic,Objaalienbust,0,1,0.0,1.26,84.19,38.241385,0.0
Cosmic,Objaanemometer,0,3,0.0,0.63,60.24,20.345389,17.312356
Cosmic,Objaapple,2,2,100.0,29.24,99.16,23.517432,2.732136
Cosmic,Objaappliance,2,3,66.67,19.41,93.24,25.112439,18.66171
Cosmic,Objaarchitecturalmolding,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaarrowhead,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaartifact,0,1,0.0,1.26,84.19,13.274037,0.0
Cosmic,Objaartistmannequinhand,1,1,100.0,15.81,98.74,45.777614,0.0
Cosmic,Objaartistsmannequin,1,1,100.0,15.81,98.74,35.035445,0.0
Cosmic,Objaastrolabe,0,1,0.0,1.26,84.19,11.392682,0.0
Cosmic,Objaathleticshoe,2,2,100.0,29.24,99.16,36.774028,1.332839
Cosmic,Objaaudiorecorder,1,1,100.0,15.81,98.74,30.948285,0.0
Cosmic,Objaaviatorhelmet,1,1,100.0,15.81,98.74,30.868041,0.0
Cosmic,Objaavocado,0,1,0.0,1.26,84.19,7.466391,0.0
Cosmic,Objaaward,1,1,100.0,15.81,98.74,29.237683,0.0
Cosmic,Objaawl,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objabadge,3,4,75.0,28.36,94.73,37.923945,15.934365
Cosmic,Objaband,2,2,100.0,29.24,99.16,28.003862,1.544694
Cosmic,Objabarcodescanner,1,1,100.0,15.81,98.74,37.337571,0.0
Cosmic,Objabat,1,2,50.0,9.43,90.57,26.076952,12.033408
Cosmic,Objabattery,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objabatterypack,1,1,100.0,15.81,98.74,17.380036,0.0
Cosmic,Objabeetle,1,2,50.0,9.43,90.57,22.704693,22.704411
Cosmic,Objabell,2,2,100.0,29.24,99.16,37.338359,15.427531
Cosmic,Objabeltbuckle,2,2,100.0,29.24,99.16,25.377422,5.158822
Cosmic,Objabeveragecan,1,1,100.0,15.81,98.74,9.96769,0.0
Cosmic,Objabeveragecarton,0,2,0.0,0.84,70.76,875.165199,828.370746
Cosmic,Objabeveragecontainer,0,1,0.0,1.26,84.19,25.528149,0.0
Cosmic,Objabeveragecup,1,1,100.0,15.81,98.74,14.55604,0.0
Cosmic,Objabicyclepump,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objabinoculars,0,1,0.0,1.26,84.19,22.959179,0.0
Cosmic,Objabird,1,1,100.0,15.81,98.74,30.258499,0.0
Cosmic,Objabolt,1,1,100.0,15.81,98.74,56.960735,0.0
Cosmic,Objabook,0,3,0.0,0.63,60.24,11.160248,15.782577
Cosmic,Objabookmark,2,3,66.67,19.41,93.24,25.146741,6.378538
Cosmic,Objabottle,1,1,100.0,15.81,98.74,43.890112,0.0
Cosmic,Objabottlecap,1,1,100.0,15.81,98.74,12.752193,0.0
Cosmic,Objabottleopener,1,3,33.33,6.76,80.59,207.1461,131.513914
Cosmic,Objabouquet,0,2,0.0,0.84,70.76,12.452678,12.452397
Cosmic,Objabowl,1,1,100.0,15.81,98.74,38.403142,0.0
Cosmic,Objabowlingpin,1,2,50.0,9.43,90.57,40.168108,8.335529
Cosmic,Objabowtie,1,2,50.0,9.43,90.57,16.277349,3.261444
Cosmic,Objabrakecaliper,1,2,50.0,9.43,90.57,18.181833,18.181552
Cosmic,Objabranch,1,1,100.0,15.81,98.74,38.152915,0.0
Cosmic,Objabreadroll,0,1,0.0,1.26,84.19,25.547078,0.0
Cosmic,Objabrooch,1,3,33.33,6.76,80.59,16.089975,1.19294
Cosmic,Objabrush,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objabulletcartridge,2,2,100.0,29.24,99.16,37.190283,5.054163
Cosmic,Objabutton,1,2,50.0,9.43,90.57,21.546795,21.546514
Cosmic,Objacabinethinge,1,2,50.0,9.43,90.57,17.370768,17.370487
Cosmic,Objacaduceus,4,4,100.0,47.82,99.49,31.17268,4.11273
Cosmic,Objacake,1,2,50.0,9.43,90.57,14.231661,14.231379
Cosmic,Objacamcorder,2,2,100.0,29.24,99.16,33.413199,0.289794
Cosmic,Objacamera,1,1,100.0,15.81,98.74,36.830134,0.0
Cosmic,Objacameralens,2,3,66.67,19.41,93.24,27.766685,16.825877
Cosmic,Objacan,0,1,0.0,1.26,84.19,30.360779,0.0
Cosmic,Objacandle,0,1,0.0,1.26,84.19,13.735026,0.0
Cosmic,Objacandleholder,1,2,50.0,9.43,90.57,37.363151,4.917662
Cosmic,Objacandywrapper,1,1,100.0,15.81,98.74,61.701255,0.0
Cosmic,Objacanister,1,1,100.0,15.81,98.74,40.44895,0.0
Cosmic,Objacap,1,1,100.0,15.81,98.74,52.913537,0.0
Cosmic,Objacapsule,2,2,100.0,29.24,99.16,37.087114,2.166491
Cosmic,Objacarvedpanel,1,1,100.0,15.81,98.74,30.905011,0.0
Cosmic,Objacasing,1,1,100.0,15.81,98.74,41.047738,0.0
Cosmic,Objacassetteplayer,1,1,100.0,15.81,98.74,33.061582,0.0
Cosmic,Objacassetterecorder,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objacassettetaperecorder,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaceramicbowl,1,1,100.0,15.81,98.74,31.224588,0.0
Cosmic,Objaceramiccat,1,1,100.0,15.81,98.74,28.84638,0.0
Cosmic,Objaceramicjug,0,1,0.0,1.26,84.19,29.730409,0.0
Cosmic,Objaceramicvessel,3,3,100.0,39.76,99.37,38.622245,3.757847
Cosmic,Objachain,1,1,100.0,15.81,98.74,35.388108,0.0
Cosmic,Objachargingstation,0,2,0.0,0.84,70.76,0.000281,0.0
Cosmic,Objacheese,0,1,0.0,1.26,84.19,29.72092,0.0
Cosmic,Objachesspiece,2,4,50.0,14.66,85.34,27.181152,16.295348
Cosmic,Objachisel,2,2,100.0,29.24,99.16,45.605357,3.343363
Cosmic,Objachocolate,1,1,100.0,15.81,98.74,39.200673,0.0
Cosmic,Objachocolatebar,0,2,0.0,0.84,70.76,1186.490707,1161.818895
Cosmic,Objachocolatebunny,2,2,100.0,29.24,99.16,43.081704,10.458729
Cosmic,Objacinecamera,1,1,100.0,15.81,98.74,52.018376,0.0
Cosmic,Objacircuitboard,1,1,100.0,15.81,98.74,30.723882,0.0
Cosmic,Objaclamp,1,1,100.0,15.81,98.74,40.875109,0.0
Cosmic,Objaclaydish,1,1,100.0,15.81,98.74,35.284751,0.0
Cosmic,Objaclaypot,1,1,100.0,15.81,98.74,46.004527,0.0
Cosmic,Objaclaytablet,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaclock,0,1,0.0,1.26,84.19,5741.944034,0.0
Cosmic,Objaclog,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaclothesiron,1,2,50.0,9.43,90.57,24.738416,24.738135
Cosmic,Objaclothespin,0,2,0.0,0.84,70.76,86.637912,68.695678
Cosmic,Objaclutchbag,1,1,100.0,15.81,98.74,32.621243,0.0
Cosmic,Objaclutchpurse,2,3,66.67,19.41,93.24,28.823444,9.121858
Cosmic,Objacoilspring,1,1,100.0,15.81,98.74,27.446131,0.0
Cosmic,Objacollar,2,6,33.33,9.9,70.96,38.595206,66.214
Cosmic,Objacollectiblecard,0,1,0.0,1.26,84.19,2751.565815,0.0
Cosmic,Objacombinationwrench,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objacommunicationdevice,1,1,100.0,15.81,98.74,30.633387,0.0
Cosmic,Objacomponent,1,2,50.0,9.43,90.57,33.047674,3.311339
Cosmic,Objacomputermouse,1,2,50.0,9.43,90.57,23.14431,23.144028
Cosmic,Objaconnector,1,2,50.0,9.43,90.57,23.792718,23.792437
Cosmic,Objacookie,0,1,0.0,1.26,84.19,22.650405,0.0
Cosmic,Objacorkscrew,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objacornermolding,1,2,50.0,9.43,90.57,377.912672,337.533043
Cosmic,Objacroissant,0,1,0.0,1.26,84.19,11.057515,0.0
Cosmic,Objacrown,2,2,100.0,29.24,99.16,26.688035,0.834962
Cosmic,Objacrucifix,0,2,0.0,0.84,70.76,9.808178,9.807896
Cosmic,Objacrumpledpaper,0,1,0.0,1.26,84.19,7.186819,0.0
Cosmic,Objacucumber,0,2,0.0,0.84,70.76,28.795008,9.70308
Cosmic,Objacup,0,1,0.0,1.26,84.19,40.628819,0.0
Cosmic,Objacupcake,0,1,0.0,1.26,84.19,31.184112,0.0
Cosmic,Objadecorativeaccessory,1,1,100.0,15.81,98.74,52.206694,0.0
Cosmic,Objadecorativeapplique,1,2,50.0,9.43,90.57,12.444525,12.444244
Cosmic,Objadecorativearrow,1,2,50.0,9.43,90.57,21.082096,21.081814
Cosmic,Objadecorativeartifact,1,3,33.33,6.76,80.59,14.989625,13.314106
Cosmic,Objadecorativeband,0,2,0.0,0.84,70.76,15.933293,15.933012
Cosmic,Objadecorativebell,1,4,25.0,5.27,71.64,10.899338,18.877719
Cosmic,Objadecorativebird,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objadecorativeblade,0,2,0.0,0.84,70.76,0.000281,0.0
Cosmic,Objadecorativeblades,2,3,66.67,19.41,93.24,21.738067,8.079316
Cosmic,Objadecorativebottle,1,1,100.0,15.81,98.74,27.808055,0.0
Cosmic,Objadecorativebowl,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objadecorativebranch,1,2,50.0,9.43,90.57,10.081041,10.08076
Cosmic,Objadecorativebutton,0,1,0.0,1.26,84.19,17.091766,0.0
Cosmic,Objadecorativecamera,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objadecorativecandle,2,2,100.0,29.24,99.16,26.764503,12.607364
Cosmic,Objadecorativecard,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objadecorativecarving,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objadecorativecat,1,1,100.0,15.81,98.74,36.1867,0.0
Cosmic,Objadecorativechain,2,2,100.0,29.24,99.16,30.543908,8.50047
Cosmic,Objadecorativedisc,1,1,100.0,15.81,98.74,31.136966,0.0
Cosmic,Objadecorativedoll,1,1,100.0,15.81,98.74,43.918971,0.0
